sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AK0054-C,KIL43,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.456,0.733,arabiensis,,arabiensis,-113.07068,2.1332355,-0.85468924,-0.9066308,-21.942364,1.087881,-0.9617275,0.77028745,-0.9810943,0.082204476
AK0055-C,KIL44,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.45799999999999996,0.7440000000000001,arabiensis,,arabiensis,-114.95624,3.0767565,-0.8855778,-0.9985411,-20.265884,0.70350754,-1.7802117,-0.11659551,0.92031544,1.1239545
AK0056-C,KIL46,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.455,0.738,arabiensis,,arabiensis,-114.138336,2.8334088,-0.89082474,-0.21432689,-19.018528,-0.09230229,-0.23679598,0.9150021,-1.3054175,0.77887696
AK0062-C,KIL47,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.068,0.003,gamb_colu,gambiae,gambiae,106.05225,199.0793,-22.220167,74.80306,-1.0684319,-77.55013,11.211124,79.73969,-5.7146063,-9.850712
AK0063-C,KIL1,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.099,0.003,gamb_colu,gambiae,gambiae,102.79764,194.50168,-9.586162,84.93798,-1.657315,-125.67289,31.072071,137.60132,-19.790283,-39.841644
AK0065-C,KIL3,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.276,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,106.9547,220.20888,-37.41711,-42.283394,1.9170861,109.48343,70.20344,-8.709662,76.672516,178.72868
AK0067-C,KIL5,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.22899999999999998,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,105.89565,212.20253,-29.692272,-72.45991,3.1830468,162.21924,169.26292,54.378124,27.002373,60.972458
AK0068-C,KIL6,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.33,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,110.31007,253.63396,-58.31828,-6.9250584,2.487709,142.04326,75.99552,-28.254637,-18.265762,-46.805653
AK0069-C,KIL7,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.309,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,108.84792,236.43105,-44.178352,-87.196,3.856629,230.1581,230.40865,71.58097,20.40577,44.979923
AK0070-C,KIL8,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.153,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,105.237114,203.13814,-30.301956,49.73896,-0.063011676,-2.7070003,20.11102,23.868126,-41.866913,-96.40846
AK0071-C,KIL9,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.22399999999999998,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,108.11653,242.49551,-50.957275,74.2328,0.33431852,2.9034586,-30.302029,-34.759426,-45.936924,-109.00274
AK0072-C,KIL10,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.34600000000000003,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,104.78422,210.16586,-29.231247,4.8826632,1.2689369,82.158905,83.56209,17.436155,-9.762425,-23.12081
AK0073-C,KIL11,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.18600000000000003,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,108.809814,233.10606,-43.165447,63.24242,-0.18039288,-17.195402,-16.19341,-0.45886266,-47.73424,-110.821266
AK0076-C,KIL14,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.235,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,111.90933,256.7265,-62.73971,-15.180363,2.8041475,154.86395,65.56059,-48.196186,-31.579542,-79.58221
AK0077-C,KIL15,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.237,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,106.6943,194.76143,-29.48399,28.112646,-0.54672545,-5.988747,-85.35045,-88.68206,46.683296,109.964485
AK0078-C,KIL16,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.19899999999999998,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,105.78303,225.14664,-38.619953,7.916251,0.24737813,5.970604,-13.295312,-10.117984,56.40309,133.5695
AK0079-C,KIL17,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.168,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,111.73907,256.69656,-62.548443,-14.382802,2.7039256,154.50223,65.06028,-48.348537,-31.655378,-79.3753
AK0081-C,KIL19,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.203,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,108.11297,226.9756,-39.019466,56.60087,0.08752535,-25.972813,-28.21112,-7.836663,-44.494343,-102.55665
AK0082-C,KIL20,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.196,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,109.41196,215.50858,-44.275116,1.686804,0.12172522,13.898343,-83.228226,-90.48944,96.17011,223.88791
AK0083-C,KIL21,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.201,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,112.693474,240.94835,-41.013878,-14.08962,1.5549167,89.112816,112.42311,55.67424,6.327245,13.728387
AK0085-C,KIL23,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.215,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,107.14166,213.40889,-21.86378,14.696395,0.1487802,14.414273,132.83835,140.79233,10.623225,28.067345
AK0086-C,KIL24,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.138,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,106.35722,209.55515,-24.767996,56.317825,-1.1047593,-74.79232,-26.12921,30.300735,6.0651627,18.378723
AK0087-C,KIL25,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.146,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,105.348335,210.00658,-26.31905,32.442734,-1.1889884,-72.79403,-34.101025,25.9308,82.761024,199.41757
AK0088-C,KIL26,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.105,0.003,gamb_colu,gambiae,gambiae,104.642426,196.68687,-19.409927,66.74154,-1.6169477,-88.520134,-22.468317,43.369286,1.1027575,7.078011
AK0089-C,KIL27,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.196,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,109.98098,245.77463,-58.772766,69.19451,0.029747456,-7.2341275,-71.99604,-66.793816,-58.731934,-139.89745
AK0091-C,KIL29,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.163,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,103.213165,203.58844,-21.091675,84.004036,-1.0705026,-93.84087,-20.346685,49.34904,-18.574215,-39.277157
AK0093-C,KIL31,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.253,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,108.39431,242.39082,-57.852642,74.54062,0.65774065,14.589024,-93.466576,-118.066284,-45.484028,-109.869675
AK0094-C,KIL32,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.182,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,109.0519,236.69905,-52.846188,43.186214,-0.2682976,-12.286667,-102.64397,-99.58554,79.310974,185.0818
AK0095-C,KIL33,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.233,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,105.088936,210.04114,-29.344908,55.782837,0.23262894,-9.94077,-7.3665886,-8.46738,-21.062428,-46.247093
AK0096-C,KIL56,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.299,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,110.02576,230.7527,-40.877228,71.95666,-0.8055781,-57.64653,-52.111862,-5.138124,-15.62647,-35.439316
AK0098-C,KIL58,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.335,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,110.78148,240.02292,-50.713524,73.02588,-0.058060225,-20.119112,-89.85089,-81.5199,-21.859116,-52.468536
AK0099-C,KIL59,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.115,0.004,gamb_colu,gambiae,gambiae,107.948524,208.17052,-42.99194,62.053696,-0.4971392,-5.601768,-92.80936,-95.23069,-0.23759894,-5.6916823
AK0101-C,KIL61,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.165,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,101.5152,178.45108,5.472684,90.55577,-2.6951876,-172.57774,46.221184,193.47653,-3.781537,0.6578428
AK0102-C,KIL62,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.106,0.004,gamb_colu,gambiae,gambiae,106.81975,207.99074,-23.249117,8.558594,-0.25155956,11.87299,103.13871,106.20872,25.272179,61.577698
AK0104-C,KIL64,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.125,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,103.96096,201.00824,-18.689215,81.29752,-0.69912183,-67.255806,-14.512991,31.933338,-29.043135,-65.5801
AK0105-C,KIL65,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.242,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,103.808365,184.33632,0.6319437,92.75986,-2.95124,-174.55666,31.780281,176.54138,9.830055,32.174328
AK0106-C,KIL66,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.073,0.004,gamb_colu,gambiae,gambiae,104.976204,173.60715,-10.245705,75.3329,-1.7360061,-75.21141,-31.186827,22.328596,10.941138,26.713858
AK0107-C,KIL67,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.215,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,106.979576,217.3359,-35.280308,78.95937,-0.8649548,-52.16888,-52.607777,-17.497952,0.4232887,1.4821161
AK0108-C,KIL68,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.129,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,110.01558,227.33134,-54.9528,58.984524,-0.17309393,11.2585335,-102.836876,-115.920525,-9.444882,-27.01725
AK0110-C,KIL70,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.182,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,106.80353,200.20334,-13.525594,82.64194,-2.9165804,-162.54648,6.6197224,148.3438,6.982368,22.952906
AK0116-C,KIL76,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.096,0.004,gamb_colu,gambiae,gambiae,106.32392,192.87764,-22.091566,63.225483,-1.9592503,-96.70603,-30.761114,55.012077,26.267347,64.500534
AK0117-C,KIL77,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.252,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,110.857704,247.38184,-59.89444,95.64177,0.28391787,-6.1175804,-107.25646,-116.00271,-43.900215,-107.7223
AK0119-C,KIL79,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.25,0.002,gamb_colu,intermediate,intermediate_gambiae_coluzzii,103.24452,173.20178,-7.165749,59.026577,-0.64719534,-46.12578,5.90606,41.15986,-3.1207502,-5.083361
AK0127-C,KIL86b,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.13699999999999998,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,108.38199,220.53911,-46.689236,11.680595,1.1827623,44.460644,-71.36006,-104.774155,57.85153,132.1879
AK0045-Cx,KIL34,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.115,0.003,gamb_colu,gambiae,gambiae,106.04459,202.58963,-27.4468,68.177055,-0.07748452,-27.788956,-51.20298,-32.875004,-34.438034,-82.65085
AK0057-Cx,KIL48,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.46,0.748,arabiensis,,arabiensis,-114.84785,2.4749575,-1.1616809,0.38421085,-19.739578,0.4457545,-0.6090356,-0.00626007,0.5541666,0.5255053
AK0060-C,KIL51,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.223,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,106.492615,225.66852,-36.742455,73.781784,-0.40448076,-33.861053,-2.9122221,26.468307,-34.906303,-79.89896
AK0066-Cx,KIL4,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.276,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,104.21368,209.78122,-33.972015,19.7105,0.31550395,6.204314,-59.5351,-72.804306,74.69088,176.67467
AK0075-Cx,KIL13,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.313,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,107.5689,191.62206,-28.821283,28.55952,-0.66847014,-11.167617,-88.84495,-87.52549,52.707794,123.07622
AK0090-Cx,KIL28,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.127,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,105.366295,195.74489,-7.9075346,61.93512,-1.9917843,-135.95587,46.359653,166.74377,0.7481372,11.343368
AK0092-Cx,KIL30,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.193,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,105.66517,199.80594,-13.189767,-18.941584,1.3276776,37.84289,158.33507,147.18259,5.0285983,15.978052
AK0100-Cx,KIL60,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.166,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,105.92085,220.35924,-44.39872,31.049059,1.7753226,19.966452,-87.77913,-117.549736,44.957294,106.257835
AK0103-Cx,KIL63,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.19899999999999998,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,108.74479,231.90701,-58.422047,85.14964,0.4736996,3.9668136,-106.5229,-116.492645,-21.124352,-55.394176
AK0109-Cx,KIL69,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.105,0.004,gamb_colu,gambiae,gambiae,107.99321,197.64029,-30.886978,-3.0801442,1.4553562,97.938576,50.342545,-25.852036,28.377138,62.19945
AK0177-C,K1,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.037000000000000005,0.002,gamb_colu,gambiae,gambiae,92.60148,-11.272198,87.73518,-0.07974131,-2.4951408,-36.401073,41.53789,-48.060055,3.7528381,6.312254
AK0203-C,K247,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.036000000000000004,0.002,gamb_colu,gambiae,gambiae,91.87546,-12.942609,88.76097,-2.2818158,-1.8454106,-31.95072,61.203724,-51.362022,0.92656696,1.0820285
AK0207-C,K251,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.04,0.002,gamb_colu,gambiae,gambiae,91.62848,-17.227804,86.443504,-4.6343975,-3.6286108,-47.565044,62.437504,-65.43236,2.9946563,-0.6986133
AK0211-C,K259,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.038,0.003,gamb_colu,gambiae,gambiae,94.69131,-12.660013,89.14363,-2.6714063,-4.3267756,-49.213467,51.73847,-51.061314,0.478589,1.7262864
AK0212-C,K264,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.044000000000000004,0.002,gamb_colu,gambiae,gambiae,90.15724,-12.014263,89.43526,-0.6386441,-4.344992,-49.297577,58.45136,-49.585186,1.2908974,2.4182508
AK0213-C,K265,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.038,0.002,gamb_colu,gambiae,gambiae,94.72161,-14.999222,90.974396,-3.2391636,-3.2726843,-41.453766,51.38242,-52.46569,0.9914851,-1.0509735
AK0214-C,K266,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.044000000000000004,0.003,gamb_colu,gambiae,gambiae,92.83209,-13.608409,87.59397,0.4622128,-2.6258729,-45.377193,53.326477,-52.816982,0.71171105,-0.5204557
AK0215-C,K267,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.038,0.003,gamb_colu,gambiae,gambiae,94.04063,-14.425897,87.13111,-2.8000128,-2.6376557,-39.222908,52.778633,-46.56576,4.425099,-1.8449748
AK0226-C,K395,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.042,0.003,gamb_colu,gambiae,gambiae,92.31954,-7.3448386,91.35807,-2.0973861,-2.2139535,-43.394127,46.030453,-33.854794,-0.34998688,-3.5287142
AK0235-C,K422,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.04,0.002,gamb_colu,gambiae,gambiae,92.08077,-13.914558,85.09267,-2.1384287,-2.673698,-53.322662,61.21339,-58.322746,4.4049172,1.0959518
AK0236-C,K424,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.028999999999999998,0.003,gamb_colu,gambiae,gambiae,88.77234,-11.889232,85.83856,2.5686126,-3.2790513,-36.115543,43.743553,-42.807777,1.5138965,-0.9414357
AK0237-C,K425,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.048,0.002,gamb_colu,gambiae,gambiae,90.3438,-11.695008,88.17196,-2.212986,-2.5699925,-47.730015,55.48667,-47.82195,2.5074818,1.3788385
AK0238-C,K426,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.036000000000000004,0.002,gamb_colu,gambiae,gambiae,94.83541,-14.32139,86.64773,-3.2713873,-2.5368633,-42.83303,52.352776,-44.09952,0.5442833,2.2239075
AK0239-C,K427,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.038,0.002,gamb_colu,gambiae,gambiae,90.147675,-15.307784,90.80739,-2.3623517,-2.5929313,-46.997227,56.57826,-62.892735,2.084148,-2.0098064
AK0274-C,K585,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.044000000000000004,0.002,gamb_colu,gambiae,gambiae,91.33377,-11.507941,84.54005,0.24672464,-2.440531,-32.883003,47.789978,-48.564705,1.329456,3.041481
AK0278-C,K590,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.044000000000000004,0.002,gamb_colu,gambiae,gambiae,91.95095,-12.777122,86.30773,-6.527465,-3.3776162,-49.043373,55.9925,-57.598263,-0.14882325,-0.1351093
AK0279-C,K626,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.027999999999999997,0.003,gamb_colu,gambiae,gambiae,92.476776,-16.224335,87.52967,1.9771078,-2.8589683,-37.520435,44.725906,-44.28235,2.3364112,1.2159901
AK0280-C,K630,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.034,0.002,gamb_colu,gambiae,gambiae,94.165436,-16.639275,92.31706,1.9153343,-3.3222077,-48.819424,69.102394,-66.229256,2.1225154,0.6644294
AK0281-C,K631,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.027000000000000003,0.002,gamb_colu,gambiae,gambiae,95.614296,-16.67383,86.95759,-3.3096223,-2.82277,-44.517864,53.89616,-50.576263,1.0684786,-1.1358756
AK0284-C,GF989,Janet Midega,Kenya,Kilifi,2007,-1,-3.511,39.909,F,AG1000G-KE,v3,0.465,0.614,arabiensis,,arabiensis,-104.46104,2.5513885,-1.8877861,-0.3100049,-19.060095,0.4081594,-0.072787605,0.319542,0.031227259,-0.31362718
AK0298-C,GF1013,Janet Midega,Kenya,Kilifi,2007,-1,-3.511,39.909,F,AG1000G-KE,v3,0.457,0.722,arabiensis,,arabiensis,-115.7608,2.5393069,0.00745567,-0.18227257,-15.64994,0.33807534,-0.7104976,0.73867446,0.49016103,0.6436942
AK0299-C,GF1014,Janet Midega,Kenya,Kilifi,2007,-1,-3.511,39.909,F,AG1000G-KE,v3,0.46,0.6609999999999999,arabiensis,,arabiensis,-111.66203,2.1193728,0.35758102,-0.12818575,-19.798414,1.0127131,-0.6871766,0.8616653,0.32836905,-0.15942559
AZ0152-C,ME234D,Martin Donnelly,Malawi,Chikhwawa,2015,5,-15.933,34.755,F,AG1000G-MW,v3,0.455,0.747,arabiensis,,arabiensis,-113.96539,0.6904843,-0.26099122,0.1141191,147.03558,-4.2537065,2.513846,-1.2038989,-0.051602382,0.42861578
AZ0153-C,ME234E,Martin Donnelly,Malawi,Chikhwawa,2015,5,-15.933,34.755,F,AG1000G-MW,v3,0.457,0.75,arabiensis,,arabiensis,-110.30955,0.52564776,0.6445811,-0.075693876,132.00075,-3.277805,0.6291858,-1.0818115,0.17135127,-0.27792746
AZ0155-C,ME234G,Martin Donnelly,Malawi,Chikhwawa,2015,5,-15.933,34.755,F,AG1000G-MW,v3,0.45799999999999996,0.7509999999999999,arabiensis,,arabiensis,-109.6448,0.6939949,0.84486735,0.1742482,129.91624,-1.992479,1.6610998,-2.0651786,-0.75520027,0.1127697
AZ0156-C,ME234H,Martin Donnelly,Malawi,Chikhwawa,2015,5,-15.933,34.755,F,AG1000G-MW,v3,0.457,0.748,arabiensis,,arabiensis,-110.55864,0.8262249,1.059649,0.7515526,132.53624,-2.649105,1.0157169,-1.5229055,-0.74321914,-0.14120233
AZ0157-C,ME234J,Martin Donnelly,Malawi,Chikhwawa,2015,5,-15.933,34.755,F,AG1000G-MW,v3,0.45799999999999996,0.75,arabiensis,,arabiensis,-110.010284,1.3121829,0.4967598,0.7920612,129.19218,-2.6613755,1.7506284,-0.83042365,-0.5844998,0.8726419
AZ0158-C,ME234K,Martin Donnelly,Malawi,Chikhwawa,2015,5,-15.933,34.755,F,AG1000G-MW,v3,0.45299999999999996,0.7490000000000001,arabiensis,,arabiensis,-114.32663,1.3181944,0.80132335,0.28002676,126.895035,-2.2273815,0.81539005,0.20473614,-0.12549877,0.15179437
