sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AK0045-Cx,KIL34,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.115,0.003,gamb_colu,gambiae,gambiae,217.99124,-164.19505,66.80542,5.698733,3.763004,-63.127544,111.734634,-1.8284343,0.3970045,-2.6200488
AK0057-Cx,KIL48,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.46,0.748,arabiensis,,arabiensis,-113.08898,-10.837638,-0.59338194,0.87399673,0.2213261,-0.027601277,0.27646813,0.40086257,1.2251445,0.47077972
AK0060-C,KIL51,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.223,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,225.30125,-194.21614,74.02269,10.808037,-45.16543,18.678686,110.10321,0.000114024304,-0.9450381,-3.4176824
AK0066-Cx,KIL4,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.276,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,221.11375,-168.47289,12.7387495,0.58692867,53.451927,-59.693256,-178.62766,5.483507,0.6933218,-0.041809175
AK0075-Cx,KIL13,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.313,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,216.26692,-148.82744,16.474134,-8.484164,80.6067,-163.83862,-190.93472,-0.4373901,1.8389655,1.6716186
AK0090-Cx,KIL28,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.127,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,218.64008,-156.13614,66.53876,43.014275,-234.80006,45.163357,-2.0386105,0.6991564,-1.4045618,-0.015576253
AK0092-Cx,KIL30,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.193,0.003,gamb_colu,intermediate,intermediate_gambiae_coluzzii,216.23534,-146.33522,3.2097046,25.661293,-102.57153,227.93004,-36.63538,-0.37922233,-0.16496444,-0.22522433
AK0100-Cx,KIL60,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.166,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,216.60637,-170.72415,21.204247,-12.6245575,108.115944,-93.658035,-60.23275,6.7882056,-0.3378523,-3.2433023
AK0103-Cx,KIL63,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.19899999999999998,0.004,gamb_colu,intermediate,intermediate_gambiae_coluzzii,226.79587,-207.56964,74.576126,-22.839787,114.50231,-153.02208,65.35567,-0.96755713,-2.2967014,0.111848176
AK0109-Cx,KIL69,Janet Midega,Kenya,Kilifi,2012,-1,-3.511,39.909,F,AG1000G-KE,v3,0.105,0.004,gamb_colu,gambiae,gambiae,218.44194,-152.33864,11.083355,-13.059322,104.65327,23.665241,-136.2313,-5.650071,2.0033426,3.336956
AK0177-C,K1,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.037000000000000005,0.002,gamb_colu,gambiae,gambiae,161.0415,150.47441,24.610458,80.13795,17.598772,-11.662055,-13.220206,-3.4368098,-1.451151,-2.4170592
AK0203-C,K247,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.036000000000000004,0.002,gamb_colu,gambiae,gambiae,160.84915,153.43924,25.921999,82.48682,19.290565,13.696491,3.9880657,1.2854007,-4.4888797,3.255565
AK0207-C,K251,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.04,0.002,gamb_colu,gambiae,gambiae,162.73586,164.11073,23.025906,94.14299,22.517735,-3.8287318,4.522848,4.06062,0.22388895,-8.21466
AK0211-C,K259,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.038,0.003,gamb_colu,gambiae,gambiae,163.84808,156.81473,22.125391,84.6435,16.111681,-5.509057,0.99011433,10.146168,-1.8890773,17.509943
AK0212-C,K264,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.044000000000000004,0.002,gamb_colu,gambiae,gambiae,159.35281,155.18459,26.268145,91.58443,13.208325,1.3942133,1.2094806,-13.257781,-11.008208,11.171901
AK0213-C,K265,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.038,0.002,gamb_colu,gambiae,gambiae,163.17827,158.64388,22.284111,85.1835,18.585588,-4.2253776,0.48220518,12.7897415,-2.1472092,-3.505171
AK0214-C,K266,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.044000000000000004,0.003,gamb_colu,gambiae,gambiae,162.75206,154.15329,27.688408,84.960945,15.425428,-5.199354,-0.9059555,-10.880661,2.1325111,-15.030198
AK0215-C,K267,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.038,0.003,gamb_colu,gambiae,gambiae,162.0433,154.10564,23.967007,77.61879,15.328363,0.21944107,-1.0792549,5.66581,2.667502,-14.620401
AK0226-C,K395,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.042,0.003,gamb_colu,gambiae,gambiae,163.19298,147.63753,22.85492,79.208435,7.358206,2.1499047,3.131252,8.219801,-7.8292894,-6.230837
AK0235-C,K422,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.04,0.002,gamb_colu,gambiae,gambiae,163.22588,162.34921,25.08629,93.67987,20.76362,-2.0918994,1.2745758,-3.2656841,5.296996,16.741503
AK0236-C,K424,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.028999999999999998,0.003,gamb_colu,gambiae,gambiae,160.143,148.16939,27.44855,76.090195,8.149844,0.018669581,-0.14603093,3.602374,-1.0153713,-18.169209
AK0237-C,K425,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.048,0.002,gamb_colu,gambiae,gambiae,161.66074,154.29744,23.046474,88.18363,13.046898,-3.0421605,-1.5781113,-8.298397,-5.179969,10.228322
AK0238-C,K426,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.036000000000000004,0.002,gamb_colu,gambiae,gambiae,162.69887,160.57112,30.391075,81.63897,14.539331,2.3585052,-0.66263145,6.9389143,-4.725153,4.9866133
AK0239-C,K427,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.038,0.002,gamb_colu,gambiae,gambiae,160.44276,156.54991,26.253492,90.29891,20.554703,-3.7336655,-0.60246897,0.51416683,-10.008323,-12.365699
AK0274-C,K585,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.044000000000000004,0.002,gamb_colu,gambiae,gambiae,163.75119,148.10478,26.834568,85.3397,29.06724,-1.618898,-6.8305936,5.2368984,-3.2690258,-4.4826303
AK0278-C,K590,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.044000000000000004,0.002,gamb_colu,gambiae,gambiae,160.3048,149.4647,19.596207,84.16448,13.787637,-1.9125117,4.719706,1.5623305,-11.518234,15.496377
AK0279-C,K626,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.027999999999999997,0.003,gamb_colu,gambiae,gambiae,162.38573,162.49326,25.536661,75.75514,13.743027,-3.0621276,-0.29483914,17.693428,-13.3033085,-37.181183
AK0280-C,K630,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,F,AG1000G-KE,v3,0.034,0.002,gamb_colu,gambiae,gambiae,162.66512,164.65903,33.372623,100.04136,24.748583,2.062624,4.267801,6.1183834,3.6122124,35.654903
AK0281-C,K631,Janet Midega,Kenya,Kilifi,2000,-1,-3.511,39.909,M,AG1000G-KE,v3,0.027000000000000003,0.002,gamb_colu,gambiae,gambiae,163.36507,153.15157,22.017084,75.95098,13.341718,3.9377604,0.1432032,-17.57922,-7.714298,3.9309402
AK0284-C,GF989,Janet Midega,Kenya,Kilifi,2007,-1,-3.511,39.909,F,AG1000G-KE,v3,0.465,0.614,arabiensis,,arabiensis,-102.027054,-7.0467806,-1.4951022,-3.2599757,-0.40845916,0.56100065,-0.012133699,0.10024741,-2.5742104,0.11110927
AK0298-C,GF1013,Janet Midega,Kenya,Kilifi,2007,-1,-3.511,39.909,F,AG1000G-KE,v3,0.457,0.722,arabiensis,,arabiensis,-112.934135,-11.46554,-0.7873938,1.8521188,0.38723272,-0.33959737,-0.14445873,0.231587,0.47283617,-0.23268318
AK0299-C,GF1014,Janet Midega,Kenya,Kilifi,2007,-1,-3.511,39.909,F,AG1000G-KE,v3,0.46,0.6609999999999999,arabiensis,,arabiensis,-111.05874,-8.907457,-1.868948,2.5222178,-0.013298655,-0.066206835,-0.15303378,0.47079235,-0.118041046,-0.59884816
BL0046-C,Plate_C_H6,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.125,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,195.01045,-2.4565723,-380.34473,15.934832,-77.867836,-55.371746,52.16204,2.0058188,3.08165,1.5553716
BL0047-C,Plate_F_D4,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.45899999999999996,0.745,arabiensis,,arabiensis,-111.06864,-8.694067,-2.0203714,0.006633054,-0.30859205,0.3235854,1.4473733,-0.62048393,-0.17053574,-0.35786724
BL0048-C,Plate_F_E4,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.742,arabiensis,,arabiensis,-113.241714,-10.058457,-0.39962208,1.9875332,0.74221087,-0.4381653,0.19785254,-0.10297097,-1.49439,-0.70622104
BL0049-C,Plate_F_F4,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.7440000000000001,arabiensis,,arabiensis,-111.71384,-10.352449,-0.7632483,2.3188674,0.3764876,-0.3428333,-0.82924867,-0.12752251,-1.3444049,-0.114547014
BL0050-C,Plate_F_G4,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.451,0.735,arabiensis,,arabiensis,-109.675705,-7.7294273,-0.09286394,-0.8449731,-0.77040356,0.81482196,1.039298,-0.17158395,-2.0866752,-1.2898332
BL0052-C,Plate_D_1,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,M,AG1000G-TZ,v3,0.040999999999999995,0.015,gamb_colu,gambiae,gambiae,139.88127,127.74244,25.60731,-152.61801,-12.193524,10.896642,-1.0194182,-69.96224,15.48874,163.68622
