sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
BL0065-C,Plate_D_C9,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.035,0.003,gamb_colu,gambiae,gambiae,-215.53938,73.00369,170.63617,95.10048,-0.1871872,-36.3242,-20.374716,7.177545,152.74562,-143.682
BL0067-C,Plate_B_C2,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.447,0.738,arabiensis,,arabiensis,80.338524,-2.9834917,-1.400025,-0.30471343,0.68875223,-0.042333055,1.119479,-0.6191738,-1.0334628,0.6674101
BL0068-C,Plate_B_D2,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.7390000000000001,arabiensis,,arabiensis,82.65967,-3.0849411,-2.2789066,0.82038033,-0.47352877,-0.20562355,-1.0003762,0.3958137,-0.2131981,-0.20349614
BL0069-C,Plate_B_E2,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.452,0.741,arabiensis,,arabiensis,82.35087,-3.0950558,-1.635225,-0.14232868,-0.36541104,-0.031575706,0.75709397,0.7723628,-0.21347953,1.2287177
BL0070-C,Plate_B_F2,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.457,0.743,arabiensis,,arabiensis,80.413704,-3.1336792,-1.4164939,-0.07940072,-0.25760314,-0.52471894,1.1120037,-0.92276025,0.19115743,-0.5567286
BL0071-C,Plate_B_G2,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.45899999999999996,0.74,arabiensis,,arabiensis,83.06103,-3.5155635,-3.021438,0.05380944,-0.35182148,0.36422658,1.0820228,-1.3984702,-0.23591027,-0.2802067
BL0072-C,Plate_B_H2,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.45299999999999996,0.741,arabiensis,,arabiensis,81.52766,-3.8992333,-2.217978,0.63022566,-0.813258,-0.2343448,0.9482651,-0.5082539,0.18144058,0.1944343
BL0073-C,Plate_B_B4,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.46,0.742,arabiensis,,arabiensis,81.635284,-2.7994058,-1.7094225,0.48991206,-1.1447932,1.1538663,0.9090815,-0.85897785,-0.34665182,1.0451754
BL0074-C,Plate_B_C4,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.457,0.736,arabiensis,,arabiensis,80.40281,-3.4105437,-1.9318874,0.84502167,-0.051626988,0.52779865,0.5231545,0.01913448,0.3220699,0.34815437
BL0075-C,Plate_B_D4,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.449,0.738,arabiensis,,arabiensis,82.3217,-3.1439373,-1.5926111,0.7494329,-0.6280432,0.5295197,0.40581423,-0.8217687,-0.56908786,-0.15223616
BL0076-C,Plate_B_F4,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.452,0.7390000000000001,arabiensis,,arabiensis,82.703354,-4.1718163,-2.8093934,-0.5938773,-0.055016637,-0.025774624,-0.8649813,-0.34211603,0.62452525,-0.4619065
BL0078-C,Plate_B_G7,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.032,0.004,gamb_colu,gambiae,gambiae,-224.0915,72.80794,132.60097,93.19179,6.057819,-31.986923,-29.033571,86.20293,-115.18382,-176.83653
BL0079-C,Plate_B_B8,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.038,0.019,gamb_colu,gambiae,gambiae,-221.6102,76.96856,142.5725,-208.93294,0.5132481,62.87097,-47.061813,-79.158455,-114.33495,-99.09156
BL0081-C,Plate_F_B4,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.7440000000000001,arabiensis,,arabiensis,82.20954,-3.5254552,-2.4316545,0.7478751,0.1999384,0.61168575,-0.2593442,0.2782281,0.47385475,0.37101975
BL0082-C,Plate_F_C4,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.45299999999999996,0.742,arabiensis,,arabiensis,81.24301,-3.0491753,-2.4735115,-0.42127445,0.17143907,-0.089366406,0.49967742,-0.3224392,1.1680965,0.86727345
BL0083-C,Plate_F_A5,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.45299999999999996,0.7390000000000001,arabiensis,,arabiensis,80.187225,-2.0786738,-2.8985782,1.3522301,1.0430973,-0.010538463,0.39217559,-1.0924748,-1.2737081,0.06555991
BL0084-C,Plate_F_B5,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.457,0.74,arabiensis,,arabiensis,79.68214,-3.9709613,-1.7780648,0.049113285,-0.18182018,0.3768182,0.046360817,0.15447575,0.35969156,-0.4967303
BL0085-C,Plate_F_C5,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.457,0.7390000000000001,arabiensis,,arabiensis,84.3849,-2.8863342,-2.0635798,-0.5014453,-0.39858398,0.9594703,-0.29019132,-0.27337807,-0.20680907,0.02829924
BL0086-C,Plate_F_D5,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.741,arabiensis,,arabiensis,82.31,-2.7973838,-2.7129142,0.38209692,0.68517226,0.10671719,0.7593757,0.6048264,0.6116851,-0.39291114
BL0087-C,Plate_F_E5,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.743,arabiensis,,arabiensis,80.45643,-2.795664,-2.0847692,-0.22598556,-0.26196057,0.5727061,1.1760062,0.5951868,-1.6537174,-1.5385507
BL0088-C,Plate_F_F5,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.7390000000000001,arabiensis,,arabiensis,80.631584,-2.854357,-3.5325358,0.56957257,-1.031022,0.51314795,-0.058106937,0.039242875,0.22240177,1.2224185
BL0089-C,Plate_F_G5,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.46,0.74,arabiensis,,arabiensis,82.77041,-3.8210003,-2.8019955,0.33547768,-0.17280437,0.121069245,-0.43053892,0.19614486,-0.8612354,-0.82038563
BL0090-C,Plate_F_H5,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.456,0.74,arabiensis,,arabiensis,81.28676,-2.888043,-1.9064037,-1.0388349,0.31683874,-0.56959873,0.055616073,-0.9604925,-1.0553536,1.1020242
BL0091-C,Plate_F_A6,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.7390000000000001,arabiensis,,arabiensis,83.61362,-3.1510913,-1.7108155,-0.94886774,0.8154711,0.06511879,0.8130672,-0.49058568,-0.3801357,-0.12389362
BL0092-C,Plate_F_B6,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.457,0.743,arabiensis,,arabiensis,82.375725,-2.371813,-2.6940596,-0.07076396,-0.04814011,0.89327353,-0.117424116,0.8538275,-0.1006692,0.02590535
BL0093-C,Plate_F_D6,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.44799999999999995,0.741,arabiensis,,arabiensis,81.60207,-3.1389482,-2.405622,0.00021386925,-1.2576419,0.5115137,0.1625645,-0.98838896,-0.11381918,-0.30952755
BL0094-C,Plate_F_E6,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.452,0.742,arabiensis,,arabiensis,82.46947,-2.9746244,-1.5704402,-0.6797646,0.44140726,0.49662113,0.84749323,0.3020567,-0.13894907,1.0573286
BL0095-C,Plate_F_F6,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.457,0.7390000000000001,arabiensis,,arabiensis,81.86691,-3.3201644,-2.730484,-0.2485343,0.10443294,0.3577042,-1.1953285,-0.53335935,0.75405824,0.6619793
BL0096-C,Plate_F_G6,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.742,arabiensis,,arabiensis,81.815796,-3.1126049,-2.0578468,1.245646,0.91938376,-0.27278367,-0.6610469,1.2601265,0.64046407,0.010518253
BL0097-C,Plate_F_H6,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.45799999999999996,0.7390000000000001,arabiensis,,arabiensis,80.00677,-2.2444918,-2.3011763,0.078764476,-0.34467632,0.33447516,-0.30513313,0.9178744,0.10312341,-0.23833574
BL0099-C,Plate_F_B7,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.452,0.7390000000000001,arabiensis,,arabiensis,83.71474,-2.873177,-2.5618992,0.31654146,-0.42781493,-0.5107474,-0.4522144,-0.35525313,-0.72049195,0.9202357
BL0100-C,Plate_A_A1,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,M,AG1000G-TZ,v3,0.035,0.012,gamb_colu,gambiae,gambiae,-220.07942,73.40789,152.61897,-32.498676,-27.303722,-19.305038,66.981445,98.82195,178.43228,29.452621
BL0101-C,Plate_A_A2,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.036000000000000004,0.003,gamb_colu,gambiae,gambiae,-224.03163,75.46291,146.39615,56.741123,-54.550938,-32.28525,-76.684906,141.64752,252.56703,44.981537
BL0102-C,Plate_A_B2,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.027999999999999997,0.002,gamb_colu,gambiae,gambiae,-225.2537,75.64677,136.28561,63.50509,6.37952,-39.28194,-28.542837,-85.41408,-168.85252,-109.72772
BL0103-C,Plate_A_E2,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.024,0.003,gamb_colu,gambiae,gambiae,-220.23874,72.77487,140.96428,33.726177,20.303553,-30.249504,212.88438,-174.81877,-34.487316,-40.255257
BL0105-C,Plate_A_A3,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,M,AG1000G-TZ,v3,0.052000000000000005,0.012,gamb_colu,gambiae,gambiae,-221.84662,77.644035,162.32469,-31.349695,-20.908949,-3.0099335,43.533436,-115.184616,-37.857304,148.52373
BL0106-C,Plate_A_B3,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,M,AG1000G-TZ,v3,0.037000000000000005,0.013000000000000001,gamb_colu,gambiae,gambiae,-216.66228,75.2851,163.4167,-149.25116,0.32172063,46.289673,57.27492,81.65984,148.79414,73.58442
BL0107-C,Plate_A_C3,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,M,AG1000G-TZ,v3,0.043,0.013000000000000001,gamb_colu,gambiae,gambiae,-214.8246,69.414,146.44052,58.208885,-4.4671097,-23.610357,-46.898827,-67.49053,41.874935,4.4743776
BL0108-C,Plate_A_D3,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,M,AG1000G-TZ,v3,0.031,0.011000000000000001,gamb_colu,gambiae,gambiae,-218.57898,75.24725,150.41777,33.505802,21.110128,-25.68042,209.86185,-176.85841,31.74863,-74.606735
BL0109-C,Plate_A_E3,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,M,AG1000G-TZ,v3,0.042,0.01,gamb_colu,gambiae,gambiae,-220.27571,74.94387,156.2784,-5.016497,13.203313,7.2612247,-61.641926,15.321827,-97.41911,-50.420128
BL0110-C,Plate_A_F3,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,M,AG1000G-TZ,v3,0.08199999999999999,0.015,gamb_colu,gambiae,gambiae,-224.4745,69.18016,129.55211,38.29019,0.45214695,-29.711264,-40.964935,53.46368,-83.83845,-58.152485
BL0111-C,Plate_A_G3,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,M,AG1000G-TZ,v3,0.046,0.008,gamb_colu,gambiae,gambiae,-226.16844,71.83401,120.99343,126.01767,51.0121,27.86269,66.50452,-11.857359,-217.94107,254.48303
BL0112-C,Plate_A_H3,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,M,AG1000G-TZ,v3,0.045,0.01,gamb_colu,gambiae,gambiae,-227.96962,80.78446,133.95628,98.82436,6.3512464,-20.51982,-85.37569,-78.266785,53.2465,9.760354
BL0113-C,Plate_A_G12,Bilali Kabula,Tanzania,Muleba,2015,4,-1.962,31.651,F,AG1000G-TZ,v3,0.45399999999999996,0.741,arabiensis,,arabiensis,81.90918,-2.9578662,-2.8852632,-0.17145862,-1.1433451,-0.2697862,-0.20097733,-0.9854589,0.022067213,0.29903662
BL0114-C,Plate_B_D11,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.028999999999999998,0.004,gamb_colu,gambiae,gambiae,-222.65656,82.1557,141.80708,-76.71355,38.358883,-3.8994312,170.89143,-129.16708,83.284164,-120.60154
BL0115-C,Plate_B_H11,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.033,0.005,gamb_colu,gambiae,gambiae,-222.91478,73.54222,143.77245,24.728535,-12.153682,-9.978446,205.54047,13.84726,48.774536,48.355244
BL0116-C,Plate_B_A12,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.027000000000000003,0.003,gamb_colu,gambiae,gambiae,-221.74377,77.33975,178.70912,-348.66925,2.9363375,141.37805,-3.1070812,30.938202,-74.007965,62.592045
BL0117-C,Plate_B_E12,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.028999999999999998,0.003,gamb_colu,gambiae,gambiae,-225.00893,79.00633,135.03319,-33.558422,-12.098078,-8.692292,22.242817,-15.091605,133.93803,-41.768345
BL0118-C,Plate_B_F12,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.44799999999999995,0.731,arabiensis,,arabiensis,83.52661,-3.153187,-1.6160383,0.37938765,0.6370491,-0.46800533,1.3297617,-0.051436946,0.2489997,0.2573017
BL0194-C,Plate_C_A1,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.45899999999999996,0.7509999999999999,arabiensis,,arabiensis,84.821655,-2.6092122,-2.8769777,-0.43393144,-1.0038729,-0.0047932942,1.6578667,-0.85610324,-0.2152297,0.19475871
BL0195-C,Plate_C_B1,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.46,0.748,arabiensis,,arabiensis,75.076,-1.608558,0.595279,-0.8081248,-0.08862595,-0.98930657,-0.33298767,1.5952513,0.8866127,1.6826466
BL0196-C,Plate_C_C1,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.46,0.752,arabiensis,,arabiensis,82.9927,-3.2601078,-2.0163908,-0.46909225,-0.7024346,0.20357768,0.8757123,-0.9894738,-0.37743104,0.35195982
BL0197-C,Plate_C_D1,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.45399999999999996,0.746,arabiensis,,arabiensis,81.97226,-2.7265854,-2.2590995,-0.7450183,-0.31785512,0.2656699,0.20446569,0.67365146,0.4802417,-1.7589151
BL0198-C,Plate_C_E1,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.46,0.75,arabiensis,,arabiensis,82.79013,-2.8904364,-2.755219,1.0040867,-0.38871044,0.052178837,-0.2654096,-0.3567064,-0.64064574,-0.64989716
BL0199-C,Plate_C_F1,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.456,0.7490000000000001,arabiensis,,arabiensis,82.60414,-3.2478755,-2.037779,-0.83640164,-0.3381752,0.9195135,-0.10638156,0.056852415,0.6906017,-0.023559516
BL0200-C,Plate_C_G1,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.45399999999999996,0.75,arabiensis,,arabiensis,83.52116,-3.6285453,-2.0040421,-0.17718314,0.09163602,0.12183423,0.5307523,-0.7632897,-0.32090238,-0.36114448
BL0201-C,Plate_C_H1,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.45899999999999996,0.748,arabiensis,,arabiensis,98.19373,-4.9236426,-2.8024898,-0.75686264,-0.06574243,0.45816445,2.6488266,0.62830883,-0.68771803,-0.9373055
BL0202-C,Plate_C_A2,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.45399999999999996,0.75,arabiensis,,arabiensis,82.807884,-2.102049,-1.6874487,-0.42947832,0.6726754,-0.23992284,-0.2849607,-0.3420366,-0.07135415,0.16774179
BL0203-C,Plate_C_C2,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.456,0.747,arabiensis,,arabiensis,82.07152,-3.68052,-2.343536,-0.17799388,-0.27638036,0.25032154,0.10955595,-0.206256,-0.7462316,-0.3577204
BL0204-C,Plate_C_D2,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.461,0.747,arabiensis,,arabiensis,96.92547,-4.264708,-2.0730162,0.6585302,1.1907896,0.6566672,1.2311802,-2.4133077,0.13109393,-0.29396757
BL0205-C,Plate_A_B1,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.45799999999999996,0.75,arabiensis,,arabiensis,83.23611,-3.0858712,-1.8202863,0.117615774,-0.44803166,-0.66352165,-0.8331321,-1.0781446,0.4745305,0.5245477
BL0207-C,Plate_A_D1,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.461,0.7509999999999999,arabiensis,,arabiensis,81.46867,-3.0759716,-2.04232,0.5362419,-0.39156866,-0.11777409,1.1640913,-0.52186555,-0.8463137,1.1719083
BL0208-C,Plate_A_E1,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.461,0.752,arabiensis,,arabiensis,82.09912,-3.1463857,-1.809067,0.3443224,-0.7818645,-0.2887974,-0.008390228,0.3171707,-0.838111,0.5297596
BL0209-C,Plate_A_F1,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.45299999999999996,0.747,arabiensis,,arabiensis,80.83184,-3.1534069,-2.1254547,0.22987022,1.0209962,-1.1610353,0.67712146,0.77714,-0.21586677,0.9122759
BL0210-C,Plate_A_G1,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.457,0.75,arabiensis,,arabiensis,82.44888,-3.4373157,-2.7824361,-0.73267186,0.7350787,-1.0099872,-1.6383549,0.17021053,1.0702019,0.45686123
BL0211-C,Plate_A_H1,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.456,0.7490000000000001,arabiensis,,arabiensis,82.32742,-2.4121678,-2.0794783,0.26908186,0.5675318,-0.5397257,0.15026304,1.0512708,-0.125398,-0.74736094
BL0212-C,Plate_A_C2,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.45399999999999996,0.7490000000000001,arabiensis,,arabiensis,81.23086,-3.194354,-1.0187942,-0.6706519,-0.40008992,0.21302672,0.2934559,0.47450203,-0.33522484,0.6871266
BL0213-C,Plate_A_D2,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.46,0.748,arabiensis,,arabiensis,82.58844,-3.1989584,-2.868763,-0.11618802,0.08425502,0.09838766,0.5335722,-0.6778178,0.12853605,0.22749875
BL0214-C,Plate_A_G2,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.456,0.745,arabiensis,,arabiensis,82.079575,-3.1061375,-2.183629,0.0049673296,0.0010004514,-0.14306194,0.91368407,-0.95139635,-0.6419322,-0.562534
BL0215-C,Plate_A_H2,Bilali Kabula,Tanzania,Muleba,2015,3,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.7509999999999999,arabiensis,,arabiensis,83.57462,-4.2414293,-2.5542347,0.39601746,0.14196381,0.2494941,0.6578334,0.97843164,0.0888765,-0.22892123
BL0216-C,Plate_A_A12,Bilali Kabula,Tanzania,Muleba,2015,4,-1.962,31.651,F,AG1000G-TZ,v3,0.45899999999999996,0.75,arabiensis,,arabiensis,79.92811,-2.8990438,-0.9996091,-2.2944748,0.10441946,0.36659765,-0.41581523,-0.5543913,-0.8978415,0.24434257
BL0217-C,Plate_A_B12,Bilali Kabula,Tanzania,Muleba,2015,4,-1.962,31.651,F,AG1000G-TZ,v3,0.452,0.7490000000000001,arabiensis,,arabiensis,80.600136,-2.8345394,-1.0205282,-0.7094793,1.5439351,-0.58302766,0.1008475,0.09148324,-1.1812663,-0.99637955
BL0218-C,Plate_A_C12,Bilali Kabula,Tanzania,Muleba,2015,4,-1.962,31.651,F,AG1000G-TZ,v3,0.45899999999999996,0.75,arabiensis,,arabiensis,81.1327,-3.2009199,-1.5216867,-0.7328699,-0.3433437,0.76101494,0.00510586,-0.13100977,1.304852,0.29441282
BL0221-C,Plate_A_F12,Bilali Kabula,Tanzania,Muleba,2015,4,-1.962,31.651,F,AG1000G-TZ,v3,0.455,0.7509999999999999,arabiensis,,arabiensis,82.79628,-3.2025557,-1.3544182,1.0834564,-0.104300626,-0.8831317,-0.74107724,0.024584234,0.5686344,-0.96262944
BL0222-C,Plate_A_H12,Bilali Kabula,Tanzania,Muleba,2015,4,-1.962,31.651,F,AG1000G-TZ,v3,0.457,0.747,arabiensis,,arabiensis,82.39407,-2.969965,-1.7641749,0.04590113,0.42094123,-0.42820796,-0.03243993,-1.7734251,-0.41638833,-0.5198109
BL0223-C,Plate_B_A10,Bilali Kabula,Tanzania,Muleba,2015,6,-1.962,31.651,F,AG1000G-TZ,v3,0.46299999999999997,0.75,arabiensis,,arabiensis,81.50147,-3.4205008,-2.4385276,-0.046086453,-0.43997592,-0.19814245,0.010819043,-0.05821555,0.46854153,1.6797494
